election_id,district_name,district_id,contest,source_url,source_sha256,candidate_order,candidate_name,party_raw,independent_status,party_family,first_preference_votes,formal_votes,district_reconciled
vic_la_2022,Berwick,berwick,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/berwick-district-results,929e97b6ebb29ee2a841ea0bb7c37a6c8ba14d36232a034a174014c1f25a0859,2,"HAUPT, Kerry",Freedom Party of Victoria,False,Other/Independent,1570,44289,True
vic_la_2022,Berwick,berwick,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/berwick-district-results,929e97b6ebb29ee2a841ea0bb7c37a6c8ba14d36232a034a174014c1f25a0859,3,"DOLHEGUY, Katherine",Animal Justice Party,False,Other/Independent,1029,44289,True
vic_la_2022,Berwick,berwick,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/berwick-district-results,929e97b6ebb29ee2a841ea0bb7c37a6c8ba14d36232a034a174014c1f25a0859,4,"BATTIN, Brad",Liberal,False,Coalition,20031,44289,True
vic_la_2022,Berwick,berwick,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/berwick-district-results,929e97b6ebb29ee2a841ea0bb7c37a6c8ba14d36232a034a174014c1f25a0859,5,"van der HORST, Joel",Family First Victoria,False,Other/Independent,1488,44289,True
vic_la_2022,Berwick,berwick,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/berwick-district-results,929e97b6ebb29ee2a841ea0bb7c37a6c8ba14d36232a034a174014c1f25a0859,6,"ZAVEER, Malik",Australian Labor Party - Victorian Branch,False,ALP,15874,44289,True
vic_la_2022,Box Hill,box-hill,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/box-hill-district-results,ece02591a7f3bb77ff55363b0031e2baa3ec4340b730b9af768831bd456bb2cb,1,"TSENG, Wayne",,True,Other/Independent,464,44356,True
vic_la_2022,Box Hill,box-hill,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/box-hill-district-results,ece02591a7f3bb77ff55363b0031e2baa3ec4340b730b9af768831bd456bb2cb,2,"FOLLONI, Sebastian",Animal Justice Party,False,Other/Independent,824,44356,True
vic_la_2022,Box Hill,box-hill,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/box-hill-district-results,ece02591a7f3bb77ff55363b0031e2baa3ec4340b730b9af768831bd456bb2cb,3,"LISTON, Cameron",,True,Other/Independent,435,44356,True
vic_la_2022,Box Hill,box-hill,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/box-hill-district-results,ece02591a7f3bb77ff55363b0031e2baa3ec4340b730b9af768831bd456bb2cb,4,"RIERA, Alicia",Freedom Party of Victoria,False,Other/Independent,541,44356,True
vic_la_2022,Box Hill,box-hill,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/box-hill-district-results,ece02591a7f3bb77ff55363b0031e2baa3ec4340b730b9af768831bd456bb2cb,5,"WERNER, Nicole Ta-Ei",Liberal,False,Coalition,15593,44356,True
vic_la_2022,Box Hill,box-hill,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/box-hill-district-results,ece02591a7f3bb77ff55363b0031e2baa3ec4340b730b9af768831bd456bb2cb,6,"SHAN, Joanne",Australian Greens,False,Greens,6267,44356,True
